DATE,STORE CODE,STORE NAME,LOCATION,CITY,Total
07/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,4308.0
07/01/2026,22,MADAME,Cosmos Mall,SILIGURI,76829.0
07/01/2026,23,MADAME,City Centre,SILIGURI,35629.0
07/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,49705.0
07/01/2026,25,BINGE,Cosmos Mall,SILIGURI,4250.0
07/01/2026,26,BINGE,City Centre,SILIGURI,0.0
07/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,11173.0
07/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
07/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,22694.0
07/01/2026,37,COLORPLUS,City Centre,SILIGURI,10425.0
07/01/2026,40,COLORPLUS,Mani Square,KOLKATA,14536.0
07/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,37022.0
07/01/2026,42,SABHYATA,City Centre,SILIGURI,6949.0
07/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,8554.0
07/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,0.0
07/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,10142.0
07/01/2026,56,MANYAVAR,City Centre,SILIGURI,9946.0
07/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,307359.0
07/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,19946.0
07/01/2026,61,MANYAVAR,Mani Square,KOLKATA,16521.0
07/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,12330.0
07/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
07/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,29384.0
07/01/2026,68,TURTLE,Gariahat,KOLKATA,9223.0
07/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,29206.0
07/01/2026,74,BINGE,Crossroad,ROURKELA,0.0
07/01/2026,76,TURTLE,FORUM MALL,ROURKELA,1839.0
07/01/2026,81,NUMERO UNO,City Centre,SILIGURI,5377.0
07/01/2026,82,MADAME,M.G. Marg,GANGTOK,110460.0
07/01/2026,83,MINIKLUB,City Centre,SILIGURI,16005.0
07/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,12223.0
07/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,16256.0
07/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,46789.0
07/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,24967.0
07/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,30245.0
07/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,11646.0
07/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,20474.0
07/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
07/01/2026,95,AURELIA,City Centre,SILIGURI,4968.0
07/01/2026,96,TURTLE,Mani Square,KOLKATA,21969.0
07/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,26043.0
07/01/2026,98,TURTLE,City Centre,SILIGURI,15725.0
07/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
07/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
07/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,89080.0
07/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
07/01/2026,104,TURTLE,West Point,GANGTOK,9122.0
07/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,67111.0
07/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,13995.0
08/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,12721.0
08/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,34267.0
08/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,4050.0
08/01/2026,9,COBB,Cosmos Mall,SILIGURI,35449.0
08/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,112585.0
08/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,10127.0
08/01/2026,22,MADAME,Cosmos Mall,SILIGURI,54811.0
08/01/2026,23,MADAME,City Centre,SILIGURI,40732.0
08/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,51574.0
08/01/2026,25,BINGE,Cosmos Mall,SILIGURI,0.0
08/01/2026,26,BINGE,City Centre,SILIGURI,0.0
08/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,9073.0
08/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
08/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,13597.0
08/01/2026,37,COLORPLUS,City Centre,SILIGURI,8907.0
08/01/2026,40,COLORPLUS,Mani Square,KOLKATA,22194.0
08/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,70451.0
08/01/2026,42,SABHYATA,City Centre,SILIGURI,78400.0
08/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,11453.0
08/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,179.0
08/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,18108.0
08/01/2026,56,MANYAVAR,City Centre,SILIGURI,45259.0
08/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,300681.0
08/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,33216.0
08/01/2026,61,MANYAVAR,Mani Square,KOLKATA,54989.0
08/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,9966.0
08/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
08/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,25542.0
08/01/2026,68,TURTLE,Gariahat,KOLKATA,26815.0
08/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,28714.0
08/01/2026,74,BINGE,Crossroad,ROURKELA,4500.0
08/01/2026,76,TURTLE,FORUM MALL,ROURKELA,8308.0
08/01/2026,81,NUMERO UNO,City Centre,SILIGURI,10799.0
08/01/2026,82,MADAME,M.G. Marg,GANGTOK,88637.0
08/01/2026,83,MINIKLUB,City Centre,SILIGURI,25121.0
08/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,4485.0
08/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,30667.0
08/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,35643.0
08/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,106731.0
08/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,66408.0
08/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,60711.0
08/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,17179.0
08/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
08/01/2026,95,AURELIA,City Centre,SILIGURI,4128.0
08/01/2026,96,TURTLE,Mani Square,KOLKATA,21860.0
08/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,65632.0
08/01/2026,98,TURTLE,City Centre,SILIGURI,18116.0
08/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
08/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
08/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,149425.0
08/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
08/01/2026,104,TURTLE,West Point,GANGTOK,18369.0
08/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,5523.0
08/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,59313.0
09/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,51095.0
09/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,32899.0
09/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,20385.0
09/01/2026,9,COBB,Cosmos Mall,SILIGURI,38442.0
09/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,122089.0
09/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,17656.0
09/01/2026,22,MADAME,Cosmos Mall,SILIGURI,52108.0
09/01/2026,23,MADAME,City Centre,SILIGURI,50356.0
09/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,69732.0
09/01/2026,25,BINGE,Cosmos Mall,SILIGURI,5200.0
09/01/2026,26,BINGE,City Centre,SILIGURI,0.0
09/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,1499.0
09/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
09/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,3149.0
09/01/2026,37,COLORPLUS,City Centre,SILIGURI,29841.0
09/01/2026,40,COLORPLUS,Mani Square,KOLKATA,40979.0
09/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,32171.0
09/01/2026,42,SABHYATA,City Centre,SILIGURI,35398.0
09/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,29588.0
09/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,5074.0
09/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,23757.0
09/01/2026,56,MANYAVAR,City Centre,SILIGURI,15999.0
09/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,214425.0
09/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,6247.0
09/01/2026,61,MANYAVAR,Mani Square,KOLKATA,
09/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,7227.0
09/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
09/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,3932.0
09/01/2026,68,TURTLE,Gariahat,KOLKATA,14461.0
09/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,55877.0
09/01/2026,74,BINGE,Crossroad,ROURKELA,0.0
09/01/2026,76,TURTLE,FORUM MALL,ROURKELA,11077.0
09/01/2026,81,NUMERO UNO,City Centre,SILIGURI,12398.0
09/01/2026,82,MADAME,M.G. Marg,GANGTOK,108578.0
09/01/2026,83,MINIKLUB,City Centre,SILIGURI,9713.0
09/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,10853.0
09/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,35842.0
09/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,60861.0
09/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,82281.0
09/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,39166.0
09/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,0.0
09/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,28482.0
09/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
09/01/2026,95,AURELIA,City Centre,SILIGURI,5987.0
09/01/2026,96,TURTLE,Mani Square,KOLKATA,35903.0
09/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,58387.0
09/01/2026,98,TURTLE,City Centre,SILIGURI,16135.0
09/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
09/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
09/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,163424.0
09/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
09/01/2026,104,TURTLE,West Point,GANGTOK,17721.0
09/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,95756.0
09/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,17994.0
10/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,26797.0
10/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,61669.0
10/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,39907.0
10/01/2026,9,COBB,Cosmos Mall,SILIGURI,10727.0
10/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,201679.0
10/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,7108.0
10/01/2026,22,MADAME,Cosmos Mall,SILIGURI,39762.0
10/01/2026,23,MADAME,City Centre,SILIGURI,80835.0
10/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,80658.0
10/01/2026,25,BINGE,Cosmos Mall,SILIGURI,10000.0
10/01/2026,26,BINGE,City Centre,SILIGURI,0.0
10/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,1300.0
10/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
10/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,7598.0
10/01/2026,37,COLORPLUS,City Centre,SILIGURI,16747.0
10/01/2026,40,COLORPLUS,Mani Square,KOLKATA,92355.0
10/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,113825.0
10/01/2026,42,SABHYATA,City Centre,SILIGURI,34241.0
10/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,26989.0
10/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,26301.0
10/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,8110.0
10/01/2026,56,MANYAVAR,City Centre,SILIGURI,62555.0
10/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,255232.0
10/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,61809.0
10/01/2026,61,MANYAVAR,Mani Square,KOLKATA,66489.0
10/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,42946.0
10/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
10/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,13029.0
10/01/2026,68,TURTLE,Gariahat,KOLKATA,12515.0
10/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,76270.0
10/01/2026,74,BINGE,Crossroad,ROURKELA,0.0
10/01/2026,76,TURTLE,FORUM MALL,ROURKELA,1399.0
10/01/2026,81,NUMERO UNO,City Centre,SILIGURI,15447.0
10/01/2026,82,MADAME,M.G. Marg,GANGTOK,106018.0
10/01/2026,83,MINIKLUB,City Centre,SILIGURI,26547.0
10/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,22961.0
10/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,5838.0
10/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,90627.0
10/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,325838.0
10/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,220343.0
10/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,2399.0
10/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,21246.0
10/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
10/01/2026,95,AURELIA,City Centre,SILIGURI,6789.0
10/01/2026,96,TURTLE,Mani Square,KOLKATA,32689.0
10/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,84624.0
10/01/2026,98,TURTLE,City Centre,SILIGURI,33194.0
10/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
10/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
10/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,358034.0
10/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
10/01/2026,104,TURTLE,West Point,GANGTOK,4499.0
10/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,120477.0
10/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,34866.0
11/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,56446.0
11/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,47510.0
11/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,12378.0
11/01/2026,9,COBB,Cosmos Mall,SILIGURI,62655.0
11/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,210787.0
11/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,20491.0
11/01/2026,22,MADAME,Cosmos Mall,SILIGURI,41252.0
11/01/2026,23,MADAME,City Centre,SILIGURI,135099.0
11/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,43192.0
11/01/2026,25,BINGE,Cosmos Mall,SILIGURI,12599.0
11/01/2026,26,BINGE,City Centre,SILIGURI,0.0
11/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,0.0
11/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
11/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,6299.0
11/01/2026,37,COLORPLUS,City Centre,SILIGURI,15513.0
11/01/2026,40,COLORPLUS,Mani Square,KOLKATA,63866.0
11/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,66485.0
11/01/2026,42,SABHYATA,City Centre,SILIGURI,8544.0
11/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,23679.0
11/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,43182.0
11/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,41296.0
11/01/2026,56,MANYAVAR,City Centre,SILIGURI,62557.0
11/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,252734.0
11/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,60637.0
11/01/2026,61,MANYAVAR,Mani Square,KOLKATA,72258.0
11/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,2461.0
11/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
11/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,23768.0
11/01/2026,68,TURTLE,Gariahat,KOLKATA,20587.0
11/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,40211.0
11/01/2026,74,BINGE,Crossroad,ROURKELA,12999.0
11/01/2026,76,TURTLE,FORUM MALL,ROURKELA,4268.0
11/01/2026,81,NUMERO UNO,City Centre,SILIGURI,38642.0
11/01/2026,82,MADAME,M.G. Marg,GANGTOK,57620.0
11/01/2026,83,MINIKLUB,City Centre,SILIGURI,36064.0
11/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,16606.0
11/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,24653.0
11/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,135166.0
11/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,316086.0
11/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,124555.0
11/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,28618.0
11/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,17330.0
11/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
11/01/2026,95,AURELIA,City Centre,SILIGURI,21813.0
11/01/2026,96,TURTLE,Mani Square,KOLKATA,52866.0
11/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,89176.0
11/01/2026,98,TURTLE,City Centre,SILIGURI,17835.0
11/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
11/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
11/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,290295.0
11/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,4999.0
11/01/2026,104,TURTLE,West Point,GANGTOK,1609.0
11/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,85885.0
11/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,89309.0
12/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,28619.0
12/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,30322.0
12/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,14210.0
12/01/2026,9,COBB,Cosmos Mall,SILIGURI,22051.0
12/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,91003.0
12/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,10597.0
12/01/2026,22,MADAME,Cosmos Mall,SILIGURI,44147.0
12/01/2026,23,MADAME,City Centre,SILIGURI,134885.0
12/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,48646.0
12/01/2026,25,BINGE,Cosmos Mall,SILIGURI,12350.0
12/01/2026,26,BINGE,City Centre,SILIGURI,0.0
12/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,6749.0
12/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
12/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,8397.0
12/01/2026,37,COLORPLUS,City Centre,SILIGURI,1799.0
12/01/2026,40,COLORPLUS,Mani Square,KOLKATA,28702.0
12/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,71407.0
12/01/2026,42,SABHYATA,City Centre,SILIGURI,57249.0
12/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,15412.0
12/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,19662.0
12/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,2875.0
12/01/2026,56,MANYAVAR,City Centre,SILIGURI,11522.0
12/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,209595.0
12/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,699.0
12/01/2026,61,MANYAVAR,Mani Square,KOLKATA,64462.0
12/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,4554.0
12/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
12/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,5961.0
12/01/2026,68,TURTLE,Gariahat,KOLKATA,14375.0
12/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,45136.0
12/01/2026,74,BINGE,Crossroad,ROURKELA,10500.0
12/01/2026,76,TURTLE,FORUM MALL,ROURKELA,3248.0
12/01/2026,81,NUMERO UNO,City Centre,SILIGURI,5598.0
12/01/2026,82,MADAME,M.G. Marg,GANGTOK,90739.0
12/01/2026,83,MINIKLUB,City Centre,SILIGURI,18657.0
12/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,10557.0
12/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,23925.0
12/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,74436.0
12/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,108125.0
12/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,62016.0
12/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,56466.0
12/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,12066.0
12/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
12/01/2026,95,AURELIA,City Centre,SILIGURI,2099.0
12/01/2026,96,TURTLE,Mani Square,KOLKATA,38380.0
12/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,67831.0
12/01/2026,98,TURTLE,City Centre,SILIGURI,21701.0
12/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
12/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
12/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,127912.0
12/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
12/01/2026,104,TURTLE,West Point,GANGTOK,1687.0
12/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,41940.0
12/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,83008.0
13/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,19331.0
13/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,33312.0
13/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,42132.0
13/01/2026,9,COBB,Cosmos Mall,SILIGURI,8277.0
13/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,102391.0
13/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,6498.0
13/01/2026,22,MADAME,Cosmos Mall,SILIGURI,35361.0
13/01/2026,23,MADAME,City Centre,SILIGURI,33251.0
13/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,46592.0
13/01/2026,25,BINGE,Cosmos Mall,SILIGURI,8300.0
13/01/2026,26,BINGE,City Centre,SILIGURI,0.0
13/01/2026,27,BINGE,Roodraksh Mall,GUWAHATI,8499.0
13/01/2026,33,LONGHORNS,City Centre,SILIGURI,0.0
13/01/2026,35,CASUALS,Hill Cart Road,SILIGURI,11446.0
13/01/2026,37,COLORPLUS,City Centre,SILIGURI,9846.0
13/01/2026,40,COLORPLUS,Mani Square,KOLKATA,22337.0
13/01/2026,41,COLORPLUS,Salt Lake,KOLKATA,78186.0
13/01/2026,42,SABHYATA,City Centre,SILIGURI,43356.0
13/01/2026,45,FREEDOM FASHION,City Centre,SILIGURI,6278.0
13/01/2026,47,TURTLE,Cosmos Mall,SILIGURI,15116.0
13/01/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,16745.0
13/01/2026,56,MANYAVAR,City Centre,SILIGURI,0.0
13/01/2026,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,298269.0
13/01/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,10345.0
13/01/2026,61,MANYAVAR,Mani Square,KOLKATA,67205.0
13/01/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,4766.0
13/01/2026,63,SABHYATA,Roodraksh Mall,GUWAHATI,0.0
13/01/2026,64,SABHYATA,Junction Mall,DURGAPUR,2650.0
13/01/2026,68,TURTLE,Gariahat,KOLKATA,2699.0
13/01/2026,69,TURTLE,"City Centre,GHT",GUWAHATI,45827.0
13/01/2026,74,BINGE,Crossroad,ROURKELA,0.0
13/01/2026,76,TURTLE,FORUM MALL,ROURKELA,12933.0
13/01/2026,81,NUMERO UNO,City Centre,SILIGURI,1300.0
13/01/2026,82,MADAME,M.G. Marg,GANGTOK,0.0
13/01/2026,83,MINIKLUB,City Centre,SILIGURI,29455.0
13/01/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,17674.0
13/01/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,16767.0
13/01/2026,89,MANYAVAR,"City Centre,GHT",GUWAHATI,42916.0
13/01/2026,90,MANYAVAR,Rajarhat CC2,KOLKATA,79811.0
13/01/2026,91,MANYAVAR & MOHEY,Agartala,AGARTALA,62491.0
13/01/2026,92,MANYAVAR & MOHEY,Malda,MALDA,64161.0
13/01/2026,93,SABHYATA,"City Centre,GHT",GUWAHATI,21845.0
13/01/2026,94,NUMERO UNO,NH31A,GANGTOK,0.0
13/01/2026,95,AURELIA,City Centre,SILIGURI,10966.0
13/01/2026,96,TURTLE,Mani Square,KOLKATA,12205.0
13/01/2026,97,MANYAVAR & MOHEY,Jorhat,JORHAT,56979.0
13/01/2026,98,TURTLE,City Centre,SILIGURI,14335.0
13/01/2026,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
13/01/2026,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
13/01/2026,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,169962.0
13/01/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
13/01/2026,104,TURTLE,West Point,GANGTOK,9637.0
13/01/2026,105,MANYAVAR & MOHEY,Silchar,SILCHAR,58282.0
13/01/2026,10005,MANYAVAR,Sevok Road,SILIGURI,54637.0
14/01/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,14570.0
14/01/2026,4,VAN HEUSEN,City Centre,SILIGURI,16090.0
14/01/2026,6,SUCCESS,Cosmos Mall,SILIGURI,14212.0
14/01/2026,9,COBB,Cosmos Mall,SILIGURI,22392.0
14/01/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,105256.0
14/01/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,1836.0
14/01/2026,22,MADAME,Cosmos Mall,SILIGURI,37045.0
14/01/2026,23,MADAME,City Centre,SILIGURI,52390.0
14/01/2026,24,MADAME,Roodraksh Mall,GUWAHATI,26833.0
14/01/2026,25,BINGE,Cosmos Mall,SILIGURI,4300.0
